datetime,CT,cash,commission,total,returns,equity_curve,drawdown
1984-10-23,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-10-24,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-10-25,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-10-26,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-10-29,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-10-30,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-10-31,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-01,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-02,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-05,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-06,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-07,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-08,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-09,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-12,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-13,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-14,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-15,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-16,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-19,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-20,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-21,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-23,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-26,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-27,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-28,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-29,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-11-30,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-03,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-04,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-05,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-06,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-07,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-10,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-11,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-12,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-13,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-14,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-17,0.0,105307.79999999987,57.19999999999995,105307.79999999987,0.0,1.0530779999999973,0.027013000000000176
1984-12-18,6748.999999999999,98594.49999999987,58.49999999999995,105343.49999999987,0.0003390062274588601,1.0534349999999972,0.026656000000000235
1984-12-19,6752.0,98594.49999999987,58.49999999999995,105346.49999999987,2.847826396501496e-05,1.0534649999999972,0.02662600000000026
1984-12-20,6680.0,98594.49999999987,58.49999999999995,105274.49999999987,-0.0006834588714385026,1.0527449999999972,0.027346000000000315
1984-12-21,6715.000000000001,98594.49999999987,58.49999999999995,105309.49999999987,0.000332464176984848,1.053094999999997,0.026996000000000464
1984-12-26,6695.999999999999,98594.49999999987,58.49999999999995,105290.49999999987,-0.0001804205698441308,1.052904999999997,0.027186000000000377
1984-12-27,6679.000000000001,98594.49999999987,58.49999999999995,105273.49999999987,-0.000161458061268549,1.052734999999997,0.02735600000000038
1984-12-28,6695.0,98594.49999999987,58.49999999999995,105289.49999999987,0.00015198506746716411,1.052894999999997,0.027196000000000442
1985-01-02,6695.0,98594.49999999987,58.49999999999995,105289.49999999987,0.0,1.052894999999997,0.027196000000000442
1985-01-03,6793.000000000001,98594.49999999987,58.49999999999995,105387.49999999987,0.0009307670755394071,1.053874999999997,0.02621600000000046
1985-01-04,6734.999999999999,98594.49999999987,58.49999999999995,105329.49999999987,-0.0005503498991815681,1.053294999999997,0.026796000000000486
1985-01-07,6816.0,98594.49999999987,58.49999999999995,105410.49999999987,0.000769015328089484,1.054104999999997,0.02598600000000051
1985-01-08,6794.0,98594.49999999987,58.49999999999995,105388.49999999987,-0.0002087078611713311,1.0538849999999969,0.026206000000000618
1985-01-09,6800.0,98594.49999999987,58.49999999999995,105394.49999999987,5.6932207973314775e-05,1.0539449999999968,0.02614600000000067
1985-01-10,6806.999999999999,98594.49999999987,58.49999999999995,105401.49999999987,6.6417128028462e-05,1.0540149999999968,0.026076000000000654
1985-01-11,6751.000000000001,98594.49999999987,58.49999999999995,105345.49999999987,-0.0005313017366925799,1.0534549999999967,0.02663600000000077
1985-01-14,6734.999999999999,98594.49999999987,58.49999999999995,105329.49999999987,-0.00015188119093834107,1.0532949999999968,0.026796000000000708
1985-01-15,6747.0,98594.49999999987,58.49999999999995,105341.49999999987,0.00011392819675393184,1.0534149999999967,0.02667600000000081
1985-01-16,6715.000000000001,98594.49999999987,58.49999999999995,105309.49999999987,-0.00030377391626279504,1.0530949999999968,0.026996000000000686
1985-01-17,6679.000000000001,98594.49999999987,58.49999999999995,105273.49999999987,-0.00034184950075732967,1.0527349999999966,0.027356000000000824
1985-01-18,6700.0,98594.49999999987,58.49999999999995,105294.49999999987,0.00019948040105055576,1.0529449999999967,0.02714600000000078
1985-01-21,6706.999999999999,98594.49999999987,58.49999999999995,105301.49999999987,6.648020551880407e-05,1.0530149999999967,0.027076000000000766
1985-01-22,6687.0,98594.49999999987,58.49999999999995,105281.49999999987,-0.00018993081769969056,1.0528149999999967,0.027276000000000744
1985-01-23,6708.0,98594.49999999987,58.49999999999995,105302.49999999987,0.0001994652431813737,1.0530249999999968,0.0270660000000007
1985-01-24,6654.000000000001,98594.49999999987,58.49999999999995,105248.49999999987,-0.0005128083378836967,1.0524849999999968,0.027606000000000686
1985-01-25,6619.0,98594.49999999987,58.49999999999995,105213.49999999987,-0.00033254630707324484,1.0521349999999967,0.027956000000000758
1985-01-28,6586.0,98594.49999999987,58.49999999999995,105180.49999999987,-0.00031364796342669976,1.0518049999999968,0.0282860000000007
1985-01-29,6586.0,98594.49999999987,58.49999999999995,105180.49999999987,0.0,1.0518049999999968,0.0282860000000007
1985-01-30,6617.0,98594.49999999987,58.49999999999995,105211.49999999987,0.00029473143786162836,1.0521149999999968,0.027976000000000667
1985-01-31,6576.000000000001,98594.49999999987,58.49999999999995,105170.49999999987,-0.00038969124097654184,1.0517049999999968,0.02838600000000069
1985-02-01,6602.0,98594.49999999987,58.49999999999995,105196.49999999987,0.0002472176133041515,1.051964999999997,0.02812600000000054
1985-02-04,6568.000000000001,98594.49999999987,58.49999999999995,105162.49999999987,-0.0003232046693568691,1.051624999999997,0.028466000000000546
1985-02-05,6628.0,98594.49999999987,58.49999999999995,105222.49999999987,0.0005705455842148766,1.0522249999999969,0.027866000000000613
1985-02-06,6643.000000000001,98594.49999999987,58.49999999999995,105237.49999999987,0.00014255506189275735,1.052374999999997,0.027716000000000518
1985-02-07,6605.0,98594.49999999987,58.49999999999995,105199.49999999987,-0.00036108801520373657,1.051994999999997,0.028096000000000565
1985-02-08,6670.0,98594.49999999987,58.49999999999995,105264.49999999987,0.0006178736590953804,1.052644999999997,0.027446000000000526
1985-02-11,6641.0,98594.49999999987,58.49999999999995,105235.49999999987,-0.0002754964874197574,1.052354999999997,0.027736000000000427
1985-02-12,6630.0,98594.49999999987,58.49999999999995,105224.49999999987,-0.00010452746459133078,1.052244999999997,0.02784600000000048
1985-02-13,6611.0,98594.49999999987,58.49999999999995,105205.49999999987,-0.0001805663129784696,1.0520549999999969,0.028036000000000616
1985-02-14,6547.0,98594.49999999987,58.49999999999995,105141.49999999987,-0.000608333214518253,1.0514149999999969,0.02867600000000059
1985-02-15,0.0,105140.19999999987,59.79999999999995,105140.19999999987,-1.2364290028266112e-05,1.0514019999999968,0.02868900000000063
1985-02-19,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-02-20,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-02-21,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-02-22,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-02-25,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-02-26,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-02-27,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-02-28,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-01,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-04,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-05,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-06,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-07,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-08,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-11,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-12,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-13,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-14,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-15,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-18,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-19,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-20,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-21,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-22,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-25,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-26,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-27,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-28,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-03-29,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-01,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-02,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-03,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-04,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-08,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-09,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-10,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-11,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-12,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-15,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-16,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-17,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-18,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-19,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-22,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-23,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
1985-04-24,0.0,105140.19999999987,59.79999999999995,105140.19999999987,0.0,1.0514019999999968,0.02868900000000063
