datetime,ES,cash,commission,total,returns,equity_curve,drawdown
1998-06-29,116300.0,3846.0999999999913,3.9000000000000004,120146.09999999999,0.0016674156141800456,1.201461,0.0
1998-06-30,115700.0,3846.0999999999913,3.9000000000000004,119546.09999999999,-0.004993919902518629,1.1954609999999999,0.006000000000000005
1998-07-01,117000.0,3846.0999999999913,3.9000000000000004,120846.09999999999,0.010874466000982075,1.208461,0.0
1998-07-02,116500.0,3846.0999999999913,3.9000000000000004,120346.09999999999,-0.0041374938868528055,1.203461,0.0050000000000001155
1998-07-06,117900.0,3846.0999999999913,3.9000000000000004,121746.09999999999,0.011633114824659785,1.2174609999999997,0.0
1998-07-07,117575.0,3846.0999999999913,3.9000000000000004,121421.09999999999,-0.0026694900288387613,1.2142109999999997,0.003249999999999975
1998-07-08,119050.0,3846.0999999999913,3.9000000000000004,122896.09999999999,0.012147806270903505,1.2289609999999997,0.0
1998-07-09,118075.0,3846.0999999999913,3.9000000000000004,121921.09999999999,-0.007933530844347336,1.2192109999999998,0.009749999999999925
1998-07-10,118250.0,3846.0999999999913,3.9000000000000004,122096.09999999999,0.0014353545038554572,1.220961,0.007999999999999785
1998-07-13,118575.0,3846.0999999999913,3.9000000000000004,122421.09999999999,0.0026618376835951807,1.224211,0.00474999999999981
1998-07-14,119950.0,3846.0999999999913,3.9000000000000004,123796.09999999999,0.011231723943013083,1.2379609999999999,0.0
1998-07-15,119650.0,3846.0999999999913,3.9000000000000004,123496.09999999999,-0.002423339669020308,1.2349609999999998,0.0030000000000001137
1998-07-16,120425.0,3846.0999999999913,3.9000000000000004,124271.09999999999,0.006275501817466278,1.2427109999999997,0.0
1998-07-17,120800.0,3846.0999999999913,3.9000000000000004,124646.09999999999,0.00301759620700226,1.2464609999999996,0.0
1998-07-20,120550.0,3846.0999999999913,3.9000000000000004,124396.09999999999,-0.002005678476903805,1.2439609999999997,0.0024999999999999467
1998-07-21,118575.0,3846.0999999999913,3.9000000000000004,122421.09999999999,-0.015876703530094627,1.2242109999999997,0.02224999999999988
1998-07-22,118575.0,3846.0999999999913,3.9000000000000004,122421.09999999999,0.0,1.2242109999999997,0.02224999999999988
1998-07-23,115700.0,3846.0999999999913,3.9000000000000004,119546.09999999999,-0.023484513699027376,1.1954609999999997,0.050999999999999934
1998-07-24,116100.0,3846.0999999999913,3.9000000000000004,119946.09999999999,0.0033459895387637495,1.1994609999999997,0.04699999999999993
1998-07-27,116200.0,3846.0999999999913,3.9000000000000004,120046.09999999999,0.0008337078070899118,1.2004609999999996,0.04600000000000004
1998-07-28,115450.0,3846.0999999999913,3.9000000000000004,119296.09999999999,-0.006247599880379262,1.1929609999999995,0.0535000000000001
1998-07-29,114300.0,3846.0999999999913,3.9000000000000004,118146.09999999999,-0.009639879258416695,1.1814609999999994,0.06500000000000017
1998-07-30,115950.0,3846.0999999999913,3.9000000000000004,119796.09999999999,0.013965759343727902,1.1979609999999996,0.04849999999999999
1998-07-31,113500.0,3846.0999999999913,3.9000000000000004,117346.09999999999,-0.020451417032774866,1.1734609999999996,0.07299999999999995
1998-08-03,113100.0,3846.0999999999913,3.9000000000000004,116946.09999999999,-0.003408720017111788,1.1694609999999996,0.07699999999999996
1998-08-04,109200.0,3846.0999999999913,3.9000000000000004,113046.09999999999,-0.0333486965362676,1.1304609999999997,0.11599999999999988
1998-08-05,109875.0,3846.0999999999913,3.9000000000000004,113721.09999999999,0.005971015364528265,1.1372109999999997,0.10924999999999985
1998-08-06,110675.0,3846.0999999999913,3.9000000000000004,114521.09999999999,0.007034754324395376,1.1452109999999998,0.10124999999999984
1998-08-07,110650.0,3846.0999999999913,3.9000000000000004,114496.09999999999,-0.00021830038307346644,1.144961,0.1014999999999997
1998-08-10,110200.0,3846.0999999999913,3.9000000000000004,114046.09999999999,-0.0039302648736506685,1.140461,0.10599999999999965
1998-08-11,108350.0,3846.0999999999913,3.9000000000000004,112196.09999999999,-0.016221510424293317,1.121961,0.12449999999999961
1998-08-12,109900.0,3846.0999999999913,3.9000000000000004,113746.09999999999,0.013815096959698181,1.1374609999999998,0.10899999999999976
1998-08-13,108650.0,3846.0999999999913,3.9000000000000004,112496.09999999999,-0.010989387768020165,1.1249609999999999,0.12149999999999972
1998-08-14,107500.0,3846.0999999999913,3.9000000000000004,111346.09999999999,-0.010222576604877909,1.1134609999999998,0.13299999999999979
1998-08-17,109800.0,3846.0999999999913,3.9000000000000004,113646.09999999999,0.0206563139616025,1.1364609999999997,0.10999999999999988
1998-08-18,111750.0,3846.0999999999913,3.9000000000000004,115596.09999999999,0.01715852985716193,1.1559609999999998,0.0904999999999998
1998-08-19,111125.0,3846.0999999999913,3.9000000000000004,114971.09999999999,-0.005406756802348922,1.1497109999999997,0.09674999999999989
1998-08-20,110400.0,3846.0999999999913,3.9000000000000004,114246.09999999999,-0.006305932534349967,1.1424609999999997,0.10399999999999987
1998-08-21,109700.0,3846.0999999999913,3.9000000000000004,113546.09999999999,-0.006127123814292146,1.1354609999999996,0.11099999999999999
1998-08-24,110500.0,3846.0999999999913,3.9000000000000004,114346.09999999999,0.0070455964581785935,1.1434609999999996,0.10299999999999998
