datetime,ZN,cash,commission,total,returns,equity_curve,drawdown
2003-07-01,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-02,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-03,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-07,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-08,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-09,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-10,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-11,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-14,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-15,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-16,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-17,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-18,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-21,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-22,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-23,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-24,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-25,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-28,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-29,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-30,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-07-31,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-01,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-04,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-05,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-06,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-07,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-08,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-11,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-12,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-13,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-14,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-15,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-18,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-19,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-20,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-21,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-22,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-25,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-26,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-27,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-28,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-08-29,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-02,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-03,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-04,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-05,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-08,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-09,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-10,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-11,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-12,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-15,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-16,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-17,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-18,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-19,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-22,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-23,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-24,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-25,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-26,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-29,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
2003-09-30,0.0,99881.16249999977,101.39999999999986,99881.16249999977,0.0,0.9988116249999732,1.1547926874999905
