datetime,ES,cash,commission,total,returns,equity_curve,drawdown
2001-07-27,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-07-30,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-07-31,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-01,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-02,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-03,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-06,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-07,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-08,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-09,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-10,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-13,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-14,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-15,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-16,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-17,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-20,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-21,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-22,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-23,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-24,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-27,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-28,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-29,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-30,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-08-31,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-03,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-04,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-05,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-06,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-07,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-10,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-11,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-17,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-18,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-19,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-20,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-21,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-24,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-25,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-26,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-27,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-09-28,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-01,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-02,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-03,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-04,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-05,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-08,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-09,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-10,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-11,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-12,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-15,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-16,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-17,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-18,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-19,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-22,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-23,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-24,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-25,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-26,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-29,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-30,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-10-31,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-01,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-02,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-05,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-06,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-07,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-08,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-09,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-12,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-13,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-14,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-15,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-16,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-19,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-20,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-21,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-23,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-26,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-27,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-28,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-29,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-11-30,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-03,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-04,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-05,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-06,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-07,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-10,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-11,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-12,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-13,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-14,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-17,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-18,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-19,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-20,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-21,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-26,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-27,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-28,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2001-12-31,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-02,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-03,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-04,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-07,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-08,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-09,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-10,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-11,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-14,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-15,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-16,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-17,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-18,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-22,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-23,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-24,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-25,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-28,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-29,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-30,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-01-31,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-01,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-04,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-05,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-06,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-07,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-08,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-11,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-12,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-13,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-14,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-15,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-19,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-20,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-21,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-22,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-25,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-26,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-27,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-02-28,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-01,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-04,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-05,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-06,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-07,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-08,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-11,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-12,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-13,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-14,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-15,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-18,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-19,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-20,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-21,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-22,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-25,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-26,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-27,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-03-28,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-01,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-02,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-03,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-04,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-05,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-08,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-09,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-10,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-11,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-12,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-15,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-16,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-17,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-18,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-19,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-22,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-23,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-24,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-25,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-26,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-29,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-04-30,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-01,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-02,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-03,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-06,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-07,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-08,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-09,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-10,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-13,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-14,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-15,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-16,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-17,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-20,0.0,99777.34999999992,36.4,99777.34999999992,0.0,0.9977734999999991,0.7586960000000001
2002-05-21,54225.0,98665.79999999992,37.699999999999996,152890.79999999993,0.5323197098339458,1.5289079999999993,0.22756149999999997
2002-05-22,54325.0,98665.79999999992,37.699999999999996,152990.79999999993,0.0006540615916719172,1.5299079999999992,0.22656150000000008
2002-05-23,0.0,99741.49999999991,38.99999999999999,99741.49999999991,-0.34805556935449744,0.9974149999999989,0.7590545000000003
2002-05-24,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-05-28,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-05-29,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-05-30,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-05-31,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-03,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-04,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-05,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-06,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-07,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-10,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-11,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-12,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-13,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-14,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-17,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-18,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-19,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-20,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-21,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-24,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-25,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-26,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-27,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-06-28,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-07-01,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-07-02,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-07-03,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-07-05,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-07-08,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-07-09,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-07-10,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-07-11,0.0,99741.49999999991,38.99999999999999,99741.49999999991,0.0,0.9974149999999989,0.7590545000000003
2002-07-12,-46687.5,100659.19999999991,40.29999999999999,53971.69999999991,-0.45888421569757865,0.539716999999999,1.2167525000000001
2002-07-15,-46050.0,100659.19999999991,40.29999999999999,54609.19999999991,0.011811745785291095,0.5460919999999989,1.2103775000000003
2002-07-16,-45175.0,100659.19999999991,40.29999999999999,55484.19999999991,0.016022941189396622,0.5548419999999988,1.2016275000000003
2002-07-17,-45275.0,100659.19999999991,40.29999999999999,55384.19999999991,-0.0018023148932488908,0.5538419999999988,1.2026275000000004
2002-07-18,-43775.0,100659.19999999991,40.29999999999999,56884.19999999991,0.027083536459856727,0.5688419999999987,1.1876275000000005
2002-07-19,-42200.0,100659.19999999991,40.29999999999999,58459.19999999991,0.027687828957777327,0.5845919999999987,1.1718775000000006
2002-07-22,-40987.5,100659.19999999991,40.29999999999999,59671.69999999991,0.020740961217396103,0.5967169999999986,1.1597525000000006
2002-07-23,-39825.0,100659.19999999991,40.29999999999999,60834.19999999991,0.01948159680384509,0.6083419999999986,1.1481275000000006
2002-07-24,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.6412996307997814,0.9984714999999983,0.757998000000001
2002-07-25,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
2002-07-26,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
2002-07-29,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
2002-07-30,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
2002-07-31,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
2002-08-01,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
2002-08-02,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
2002-08-05,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
2002-08-06,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
2002-08-07,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
2002-08-08,0.0,99847.1499999999,41.59999999999999,99847.1499999999,0.0,0.9984714999999983,0.757998000000001
