datetime,ZN,ZS,ZM,ZL,ZC,ZW,HE,LE,GC,SI,HG,CL,HO,RB,NG,A6,B6,D6,E6,J6,S6,ES,YM,NQ,PA,PL,AUP,ZR,ZO,LB,FC,N6,SB,KC,CC,CT,OJ,cash,commission,total,returns,equity_curve,drawdown
2002-10-08,0.0,-27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21830.0,0.0,0.0,0.0,,0.0,53959.99999999999,0.0,-62370.0,-121375.0,101225.0,0.0,0.0,,-16370.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14182.499999999998,90940.3251499984,2467.4000000000083,,0.0,1.0,0.0
2002-10-09,115164.0625,-26450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21715.0,0.0,-29450.0,0.0,,0.0,54150.0,0.0,-62219.99999999999,-123025.0,102137.5,0.0,0.0,,-16270.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14339.999999999998,90852.1692124984,2470.0000000000086,,0.0,1.0,0.0
2002-10-10,114718.75,-26487.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21390.0,0.0,-29070.0,0.0,,0.0,54069.99999999999,0.0,-62580.0,-122512.5,101850.0,0.0,0.0,,-17060.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14430.0,90852.1692124984,2470.0000000000086,,0.0,1.0,0.0
2002-10-11,113804.6875,-26662.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21564.999999999996,0.0,-29430.0,0.0,,0.0,54179.99999999999,0.0,-62670.0,-122512.5,101487.5,0.0,0.0,,-17990.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14730.0,90852.1692124984,2470.0000000000086,,0.0,1.0,0.0
2002-10-15,112226.5625,-27587.5,0.0,0.0,0.0,0.0,0.0,0.0,-31339.999999999996,-21580.0,0.0,-29760.0,0.0,,0.0,53920.0,0.0,-62770.0,-121825.0,100925.0,0.0,0.0,,-19100.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14362.5,91167.4692124984,2471.300000000009,,0.0,1.0,0.0
2002-10-16,0.0,-27537.5,0.0,0.0,0.0,0.0,0.0,0.0,-31469.999999999996,-21815.0,0.0,0.0,0.0,,0.0,54190.0,0.0,-62860.0,-121987.5,101175.0,0.0,0.0,,-18470.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14669.999999999998,91248.34139999839,2473.900000000009,,0.0,1.0,0.0
2002-10-17,0.0,-27637.5,0.0,0.0,0.0,0.0,0.0,0.0,-31219.999999999996,-21690.0,0.0,0.0,0.0,,0.0,54290.0,0.0,-63329.99999999999,-120762.5,100850.0,0.0,0.0,,-18970.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14632.499999999998,91248.34139999839,2473.900000000009,,0.0,1.0,0.0
2002-10-18,0.0,-27425.0,0.0,0.0,0.0,0.0,0.0,0.0,-31330.0,-21775.000000000004,0.0,0.0,0.0,,0.0,54350.0,0.0,-63219.99999999999,-120762.5,100337.5,0.0,0.0,,-19290.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14467.5,91248.34139999839,2473.900000000009,,0.0,1.0,0.0
2002-10-21,0.0,-27675.0,0.0,0.0,0.0,0.0,0.0,0.0,-31150.0,-21735.000000000004,0.0,0.0,0.0,,0.0,54790.0,0.0,-63600.0,-121075.0,100812.5,0.0,0.0,,-19680.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14639.999999999998,91248.34139999839,2473.900000000009,,0.0,1.0,0.0
2002-10-22,0.0,-27412.5,0.0,0.0,0.0,0.0,0.0,0.0,-31360.0,-22035.0,0.0,-28070.0,0.0,,0.0,54540.0,0.0,-63439.99999999999,-121649.99999999997,100637.5,0.0,0.0,,-19540.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14669.999999999998,91276.02139999838,2475.2000000000094,,0.0,1.0,0.0
2002-10-23,0.0,-27737.5,0.0,0.0,0.0,0.0,0.0,0.0,-31260.0,-22010.0,0.0,-27780.0,0.0,,0.0,54659.99999999999,0.0,-63590.0,-121399.99999999997,101000.0,0.0,0.0,,-19930.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14444.999999999998,91276.02139999838,2475.2000000000094,,0.0,1.0,0.0
2002-10-24,0.0,-27937.5,0.0,0.0,0.0,0.0,0.0,0.0,-31119.999999999996,-21785.0,0.0,-27790.0,0.0,,0.0,54790.0,0.0,-63620.0,-121500.0,101025.0,0.0,0.0,,-19430.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14662.5,91276.02139999838,2475.2000000000094,,0.0,1.0,0.0
2002-10-25,0.0,-27862.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22010.0,0.0,-26650.0,0.0,,0.0,54910.0,0.0,-63490.0,-121437.5,101325.0,0.0,0.0,,-19930.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14827.499999999998,90964.92139999838,2476.5000000000095,,0.0,1.0,0.0
2002-10-28,0.0,-27312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22035.0,0.0,-26850.0,0.0,,0.0,55220.0,0.0,-63929.99999999999,-122325.0,101800.0,0.0,0.0,,-19820.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14655.0,90964.92139999838,2476.5000000000095,,0.0,1.0,0.0
2002-10-29,0.0,-27962.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22525.0,0.0,0.0,0.0,,0.0,54979.99999999999,0.0,0.0,-122375.0,102475.0,0.0,0.0,,-19340.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14872.5,90935.18229999837,2479.10000000001,,0.0,1.0,0.0
2002-10-30,0.0,-27912.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22425.0,0.0,0.0,0.0,,0.0,54650.0,0.0,0.0,-122375.0,102350.0,0.0,0.0,,-19890.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14917.5,90935.18229999837,2479.10000000001,,0.0,1.0,0.0
2002-10-31,0.0,-28325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22525.0,0.0,0.0,0.0,,0.0,54910.0,0.0,0.0,-122925.0,102475.0,0.0,0.0,,-19900.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14850.0,90935.18229999837,2479.10000000001,,0.0,1.0,0.0
2002-11-01,0.0,-28437.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22450.0,0.0,0.0,0.0,,0.0,55220.0,0.0,0.0,-123850.0,102925.0,0.0,0.0,,-20480.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14864.999999999998,90935.18229999837,2479.10000000001,,0.0,1.0,0.0
2002-11-04,0.0,-28637.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22435.0,0.0,0.0,0.0,,0.0,55510.0,0.0,0.0,0.0,102787.5,0.0,0.0,,-20930.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14947.5,90932.88809999837,2480.40000000001,,0.0,1.0,0.0
2002-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22475.0,0.0,0.0,0.0,,0.0,55520.0,0.0,0.0,0.0,103175.0,0.0,0.0,,-21100.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-14969.999999999998,90360.08809999836,2481.7000000000103,,0.0,1.0,0.0
2002-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22415.000000000004,0.0,0.0,0.0,,-39710.0,55679.99999999999,0.0,0.0,0.0,103187.5,0.0,0.0,,-21450.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-15037.5,90362.75609999837,2483.0000000000105,,0.0,1.0,0.0
2002-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22750.0,0.0,0.0,0.0,,-39710.0,55960.0,0.0,0.0,0.0,103612.5,0.0,0.0,,-20670.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-15180.0,90362.75609999837,2483.0000000000105,,0.0,1.0,0.0
2002-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22660.0,0.0,0.0,0.0,,-40320.0,55889.99999999999,0.0,0.0,0.0,104925.0,0.0,0.0,,-20260.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-15180.0,90362.75609999837,2483.0000000000105,,0.0,1.0,0.0
2002-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22999.999999999996,0.0,0.0,0.0,,-39910.0,55450.0,0.0,0.0,0.0,104975.0,0.0,0.0,,-20150.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-15464.999999999996,90362.75609999837,2483.0000000000105,,0.0,1.0,0.0
2002-11-13,114085.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22799.999999999996,0.0,0.0,0.0,,-39820.0,55399.99999999999,0.0,0.0,0.0,104437.5,0.0,0.0,,-20390.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-15464.999999999996,90247.54203749837,2484.3000000000106,,0.0,1.0,0.0
2002-11-14,112703.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22810.000000000004,0.0,0.0,0.0,,-39840.0,55769.99999999999,0.0,0.0,0.0,104362.5,0.0,0.0,,-21090.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90142.99203749836,2485.600000000011,,0.0,1.0,0.0
2002-11-15,112468.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22875.0,0.0,0.0,0.0,,-40930.0,55740.0,0.0,0.0,0.0,104337.5,0.0,0.0,,-21380.0,,0.0,,0.0,-9625.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90329.44203749836,2486.900000000011,,0.0,1.0,0.0
2002-11-18,112632.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22685.0,0.0,0.0,0.0,,-43560.0,55650.0,0.0,0.0,0.0,103675.0,0.0,0.0,,-21070.0,,0.0,,0.0,-10287.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90329.44203749836,2486.900000000011,,0.0,1.0,0.0
2002-11-19,112882.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22735.0,0.0,0.0,0.0,,-43520.0,55220.0,0.0,0.0,0.0,102787.5,0.0,0.0,,-20720.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90129.39203749836,2488.200000000011,,0.0,1.0,0.0
2002-11-20,112054.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22675.0,0.0,0.0,0.0,,0.0,55389.99999999999,0.0,0.0,0.0,102387.5,0.0,0.0,,-21590.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90123.66003749835,2489.5000000000114,,0.0,1.0,0.0
2002-11-21,111546.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22340.0,0.0,0.0,0.0,,0.0,55700.0,0.0,0.0,0.0,102287.5,0.0,0.0,,-22420.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90123.66003749835,2489.5000000000114,,0.0,1.0,0.0
2002-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22715.0,0.0,0.0,0.0,,0.0,55779.99999999999,0.0,0.0,0.0,102162.5,0.0,0.0,,-22400.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90234.24284999835,2490.8000000000116,,0.0,1.0,0.0
2002-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22364.999999999996,0.0,0.0,31302.6,,0.0,55369.99999999999,0.0,0.0,0.0,102850.0,0.0,0.0,,-22460.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90232.19364999836,2492.1000000000117,,0.0,1.0,0.0
2002-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22170.0,0.0,0.0,31600.8,,0.0,55440.0,0.0,0.0,0.0,103212.5,-84324.99999999999,0.0,,-21840.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90231.57174999836,2493.400000000012,,0.0,1.0,0.0
2002-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22085.0,0.0,0.0,31911.600000000002,,0.0,55089.99999999999,0.0,0.0,0.0,102650.0,-84162.5,0.0,,-22550.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90231.57174999836,2493.400000000012,,0.0,1.0,0.0
2002-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22085.0,0.0,0.0,31911.600000000002,,0.0,55469.99999999999,0.0,0.0,0.0,102362.5,-84387.5,0.0,,-22410.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90231.57174999836,2493.400000000012,,0.0,1.0,0.0
2002-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31850.0,-22125.0,0.0,0.0,32083.800000000003,,0.0,55479.99999999999,0.0,0.0,0.0,100750.0,-84849.99999999999,0.0,,-22620.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90547.77174999836,2494.700000000012,,0.0,1.0,0.0
2002-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32119.999999999996,-22675.0,0.0,0.0,32188.8,,0.0,55359.99999999999,0.0,0.0,0.0,100700.0,-84749.99999999999,0.0,,-21960.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90547.77174999836,2494.700000000012,,0.0,1.0,0.0
2002-12-04,0.0,0.0,0.0,0.0,-11962.5,0.0,0.0,0.0,0.0,-22810.000000000004,0.0,0.0,31067.4,,0.0,55479.99999999999,0.0,0.0,0.0,100637.5,-85037.5,0.0,,-21480.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90464.97174999835,2497.3000000000125,,0.0,1.0,0.0
2002-12-05,0.0,0.0,0.0,0.0,-11800.0,0.0,0.0,0.0,0.0,-23125.0,0.0,0.0,31579.800000000003,,0.0,55610.0,0.0,0.0,0.0,100400.0,-85150.0,0.0,,-21180.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90464.97174999835,2497.3000000000125,,0.0,1.0,0.0
2002-12-06,0.0,0.0,0.0,0.0,-11862.5,0.0,0.0,0.0,0.0,-23174.999999999996,0.0,0.0,31428.6,,0.0,55600.0,0.0,0.0,0.0,101350.0,-85912.5,0.0,,-21410.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90464.97174999835,2497.3000000000125,,0.0,1.0,0.0
2002-12-09,0.0,0.0,0.0,0.0,-11837.5,-17875.0,0.0,0.0,0.0,-23014.999999999996,0.0,0.0,31831.800000000003,,0.0,55860.0,0.0,0.0,0.0,101650.0,0.0,0.0,,-20360.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90812.68654999835,2499.900000000013,,0.0,1.0,0.0
2002-12-10,0.0,0.0,0.0,0.0,-11912.5,-17475.0,0.0,0.0,0.0,-23055.000000000007,0.0,0.0,32377.800000000003,,0.0,55440.0,0.0,0.0,0.0,101487.5,0.0,0.0,,-20680.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90812.68654999835,2499.900000000013,,0.0,1.0,0.0
2002-12-11,0.0,0.0,0.0,0.0,-12025.0,-17737.5,0.0,0.0,0.0,-23184.999999999996,0.0,0.0,32226.6,,0.0,55569.99999999999,0.0,0.0,0.0,101512.5,0.0,0.0,,-20770.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90812.68654999835,2499.900000000013,,0.0,1.0,0.0
2002-12-12,0.0,0.0,0.0,0.0,-11962.5,-17725.0,0.0,0.0,0.0,-23735.0,0.0,0.0,33104.4,,0.0,56040.0,0.0,0.0,0.0,102250.0,0.0,0.0,,-20890.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,-22706.249999999996,0.0,0.0,0.0,90876.38654999835,2501.200000000013,,0.0,1.0,0.0
2002-12-13,0.0,0.0,0.0,0.0,-12000.0,-17650.0,0.0,0.0,0.0,-23535.0,0.0,0.0,33831.0,,0.0,55969.99999999999,0.0,0.0,0.0,104112.5,0.0,0.0,,-20210.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,-22537.5,0.0,0.0,0.0,90876.38654999835,2501.200000000013,,0.0,1.0,0.0
2002-12-16,0.0,0.0,0.0,0.0,-12050.0,-17212.5,0.0,0.0,0.0,-23525.0,0.0,0.0,35662.200000000004,,0.0,56220.0,0.0,0.0,0.0,103462.5,0.0,-45475.0,,-20870.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,-22968.75,0.0,0.0,0.0,91762.83654999835,2502.500000000013,,0.0,1.0,0.0
2002-12-17,0.0,0.0,0.0,0.0,-12037.5,-17425.0,0.0,0.0,0.0,-23214.999999999996,0.0,0.0,0.0,,0.0,55550.0,0.0,0.0,0.0,103837.5,0.0,-45100.0,,-20920.0,,0.0,,0.0,0.0,0.0,-40885.0,,0.0,-23306.25,0.0,0.0,0.0,91842.51634999835,2505.1000000000136,,0.0,1.0,0.0
2002-12-18,0.0,0.0,0.0,0.0,-12112.5,-17125.0,0.0,0.0,0.0,-23340.0,0.0,0.0,0.0,,0.0,55569.99999999999,0.0,0.0,0.0,103962.5,0.0,-44575.0,,-20480.0,,0.0,,0.0,0.0,0.0,-40610.0,,0.0,-23475.0,0.0,0.0,0.0,91842.51634999835,2505.1000000000136,,0.0,1.0,0.0
2002-12-19,0.0,0.0,0.0,-12984.0,-12125.0,-16975.0,0.0,0.0,0.0,-23614.999999999996,0.0,0.0,0.0,,0.0,55579.99999999999,0.0,0.0,0.0,104400.0,0.0,-44237.5,,-20250.0,,0.0,,0.0,0.0,0.0,-40885.0,,0.0,-23981.25,0.0,0.0,0.0,91862.69634999834,2506.4000000000137,,0.0,1.0,0.0
2002-12-20,0.0,0.0,0.0,-13152.0,-12100.0,-16650.0,0.0,0.0,0.0,-23150.0,0.0,0.0,0.0,,0.0,55250.0,0.0,0.0,0.0,104550.0,0.0,-44837.5,,-20470.0,,0.0,,0.0,0.0,0.0,-41060.0,,0.0,-24187.5,0.0,0.0,0.0,91862.69634999834,2506.4000000000137,,0.0,1.0,0.0
2002-12-23,0.0,0.0,0.0,-13140.0,-12262.5,-16762.5,0.0,0.0,0.0,-23265.0,0.0,0.0,0.0,,0.0,55269.99999999999,0.0,0.0,0.0,104500.0,0.0,-44825.0,,-20730.0,,0.0,,0.0,0.0,-24551.999999999996,-40950.0,,0.0,-23943.75,0.0,0.0,0.0,92089.19634999834,2507.700000000014,,0.0,1.0,0.0
2002-12-24,0.0,0.0,0.0,-13140.0,0.0,-16762.5,0.0,0.0,0.0,-23285.0,0.0,0.0,0.0,,0.0,55520.0,0.0,0.0,0.0,104637.5,0.0,-44550.0,,-20550.0,,0.0,,0.0,0.0,-24551.999999999996,-40950.0,,0.0,-23812.5,0.0,0.0,0.0,91842.14634999834,2509.000000000014,,0.0,1.0,0.0
2002-12-26,0.0,0.0,0.0,-12906.0,12287.5,-16487.5,0.0,0.0,0.0,-23500.0,0.0,0.0,0.0,,0.0,55500.0,0.0,0.0,0.0,104875.0,0.0,-44500.0,,-20470.0,,0.0,,0.0,0.0,-24475.0,-40875.0,,0.0,-23812.5,0.0,0.0,0.0,91594.84634999833,2510.3000000000143,,0.0,1.0,0.0
2002-12-27,0.0,0.0,0.0,-12846.0,12150.0,-16250.0,0.0,0.0,0.0,-23560.0,0.0,0.0,0.0,,0.0,55259.99999999999,0.0,0.0,0.0,104975.0,0.0,-43550.0,,-20100.0,,0.0,,0.0,0.0,-24684.0,-40785.0,,0.0,-23962.5,0.0,0.0,0.0,91594.84634999833,2510.3000000000143,,0.0,1.0,0.0
2002-12-30,0.0,0.0,0.0,-12750.0,11987.5,-16062.5,0.0,0.0,0.0,-23315.0,0.0,0.0,0.0,,0.0,55589.99999999999,0.0,0.0,0.0,106187.5,0.0,-43837.5,,-19930.0,,0.0,,0.0,0.0,-25223.0,-40799.99999999999,,0.0,-23943.75,0.0,0.0,0.0,91594.84634999833,2510.3000000000143,,0.0,1.0,0.0
2002-12-31,0.0,0.0,0.0,-12798.0,0.0,-15875.0,0.0,0.0,0.0,-24015.0,0.0,0.0,0.0,,0.0,55020.0,0.0,0.0,0.0,105925.0,0.0,-43912.5,,-19800.0,,0.0,,0.0,0.0,-24871.0,-40975.0,,0.0,-23475.0,0.0,0.0,0.0,91833.29634999833,2511.6000000000145,,0.0,1.0,0.0
2003-01-02,0.0,0.0,0.0,-12876.0,0.0,0.0,0.0,0.0,0.0,-24070.0,0.0,0.0,0.0,,0.0,55500.0,0.0,-63290.0,0.0,104812.5,0.0,-45350.0,,-20550.0,,0.0,,0.0,0.0,-24475.0,-41274.99999999999,,0.0,-24018.749999999996,0.0,0.0,0.0,91512.32464999832,2514.200000000015,,0.0,1.0,0.0
2003-01-03,0.0,0.0,0.0,-12714.0,0.0,0.0,0.0,0.0,0.0,-24470.0,0.0,0.0,0.0,,0.0,55910.0,0.0,-63480.0,0.0,104962.5,0.0,-45475.0,,-20770.0,,0.0,,0.0,0.0,-24695.0,-41435.0,,0.0,-23868.75,0.0,0.0,0.0,91512.32464999832,2514.200000000015,,0.0,1.0,0.0
2003-01-06,0.0,0.0,0.0,-12570.0,0.0,0.0,0.0,0.0,0.0,-24505.0,0.0,0.0,0.0,,0.0,56879.99999999999,0.0,-63700.0,0.0,105662.5,0.0,-46300.0,,-21280.0,,0.0,,0.0,0.0,-25025.0,-40975.0,,0.0,-24637.5,0.0,0.0,0.0,91512.32464999832,2514.200000000015,,0.0,1.0,0.0
2003-01-07,0.0,0.0,0.0,-12612.0,0.0,0.0,0.0,0.0,0.0,-24030.0,0.0,0.0,0.0,,0.0,56569.99999999999,0.0,-63639.99999999999,0.0,104387.5,0.0,0.0,,-21570.0,,0.0,,0.0,0.0,-25685.0,-40835.0,,0.0,-24750.0,0.0,0.0,0.0,90594.52464999832,2515.500000000015,,0.0,1.0,0.0
2003-01-08,0.0,0.0,0.0,-12828.0,0.0,0.0,0.0,0.0,0.0,-24290.000000000004,0.0,0.0,0.0,,0.0,56840.0,0.0,-63639.99999999999,0.0,105612.5,0.0,0.0,,-20970.0,,0.0,,0.0,0.0,-26311.999999999996,-40424.99999999999,,0.0,-24525.0,0.0,0.0,0.0,90594.52464999832,2515.500000000015,,0.0,1.0,0.0
2003-01-09,0.0,0.0,0.0,-12726.0,0.0,0.0,0.0,0.0,0.0,-24230.0,0.0,0.0,0.0,,0.0,56850.0,0.0,-64059.99999999999,0.0,105275.0,0.0,0.0,,-21610.0,,0.0,,0.0,0.0,-27159.0,-40385.0,,0.0,-24506.249999999996,0.0,0.0,0.0,90594.52464999832,2515.500000000015,,0.0,1.0,0.0
2003-01-10,0.0,0.0,0.0,-12426.0,0.0,0.0,0.0,0.0,0.0,-24320.0,0.0,0.0,0.0,,0.0,57579.99999999999,0.0,-64329.99999999999,0.0,105525.0,0.0,0.0,,-21900.0,,0.0,,0.0,0.0,-27489.0,-40160.0,,0.0,-25387.5,0.0,0.0,0.0,90594.52464999832,2515.500000000015,,0.0,1.0,0.0
2003-01-13,0.0,0.0,0.0,-12348.0,0.0,0.0,0.0,0.0,0.0,-24165.0,0.0,0.0,0.0,,0.0,57770.0,0.0,0.0,0.0,105825.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,-27026.999999999996,-40125.0,,0.0,-25331.249999999996,0.0,0.0,0.0,89501.28314999831,2518.1000000000154,,0.0,1.0,0.0
2003-01-14,0.0,0.0,0.0,-12197.999999999998,0.0,0.0,0.0,0.0,0.0,-23790.0,0.0,0.0,0.0,,0.0,57460.0,0.0,0.0,0.0,106550.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,-26543.0,-39860.0,,0.0,-25331.249999999996,0.0,0.0,0.0,89501.28314999831,2518.1000000000154,,0.0,1.0,0.0
2003-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23864.999999999996,0.0,0.0,0.0,,0.0,57609.99999999999,0.0,0.0,0.0,106437.5,0.0,0.0,,0.0,,0.0,,0.0,0.0,-26620.0,-39110.0,,0.0,-25687.5,0.0,0.0,0.0,89479.64314999832,2519.4000000000156,,0.0,1.0,0.0
2003-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24140.0,0.0,0.0,0.0,,0.0,57940.0,0.0,0.0,0.0,106687.5,0.0,0.0,,0.0,,0.0,,0.0,0.0,-27511.0,0.0,,0.0,-25687.5,0.0,0.0,0.0,89399.64314999832,2520.7000000000157,,0.0,1.0,0.0
2003-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24015.0,0.0,0.0,0.0,,0.0,58370.0,0.0,0.0,0.0,106600.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,-27291.0,0.0,,0.0,-25837.5,0.0,0.0,0.0,89399.64314999832,2520.7000000000157,,0.0,1.0,0.0
2003-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24064.999999999996,0.0,0.0,0.0,,0.0,58070.0,0.0,0.0,0.0,106350.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,-25875.0,0.0,0.0,0.0,89147.14314999832,2522.000000000016,,0.0,1.0,0.0
2003-01-22,0.0,0.0,0.0,0.0,0.0,0.0,-22640.0,0.0,0.0,-24205.0,0.0,0.0,0.0,,0.0,57850.0,0.0,0.0,0.0,106162.5,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,-26531.25,0.0,0.0,0.0,89201.89314999832,2523.300000000016,,0.0,1.0,0.0
2003-01-23,0.0,0.0,0.0,0.0,0.0,0.0,-22419.999999999996,0.0,0.0,-23890.0,0.0,0.0,0.0,,0.0,58289.99999999999,0.0,0.0,0.0,106487.5,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,-26549.999999999996,0.0,0.0,0.0,89201.89314999832,2523.300000000016,,0.0,1.0,0.0
2003-01-24,0.0,0.0,0.0,0.0,0.0,0.0,-22560.0,0.0,0.0,-24390.0,0.0,0.0,0.0,,0.0,58489.99999999999,0.0,0.0,0.0,106675.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,89129.14314999832,2524.6000000000163,,0.0,1.0,0.0
2003-01-27,0.0,0.0,0.0,0.0,0.0,0.0,-22060.0,0.0,0.0,-24140.0,0.0,0.0,0.0,,0.0,58260.0,0.0,0.0,0.0,106025.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,89129.14314999832,2524.6000000000163,,0.0,1.0,0.0
